"Region","Date","Type","AveragePrice","TotalVolume","X4046","X4225","X4770","TotalBags","SmallBags","LargeBags","XLargeBags","Year"
"LosAngeles",2017-06-04,"conventional",0.96,3637220.72,1330141.06,418291.29,89031.2,1799757.17,1761072.22,559.34,38125.61,2017
"LosAngeles",2017-05-28,"conventional",1.13,3243908.89,1296066.67,466479.64,102414.38,1378948.2,1324066.55,300.84,54580.81,2017
"LosAngeles",2017-05-21,"conventional",1.14,2921916.66,1169688.69,428611.48,91670.96,1231945.53,1178399.48,401.84,53144.21,2017
"LosAngeles",2017-05-14,"conventional",0.94,3551402.91,1376168.79,430527.04,88215.9,1656491.18,1602634.76,674.27,53182.15,2017
"LosAngeles",2017-05-07,"conventional",0.87,4214313.1,1745366.17,583071.39,97893.53,1787982.01,1727340.36,488.13,60153.52,2017
"LosAngeles",2017-04-30,"conventional",0.99,3299258.02,1329981.71,518018.74,105295.61,1345961.96,1286252.05,686.15,59023.76,2017
"LosAngeles",2017-04-23,"conventional",1.04,3074226.19,1118405.84,429077.76,108744.24,1417998.35,1358189.5,3262.06,56546.79,2017
"LosAngeles",2017-04-16,"conventional",1.18,2789630.4,1044500.39,455872.03,109370.93,1179887.05,1117995.97,574.14,61316.94,2017
"LosAngeles",2017-04-09,"conventional",1.01,2993246.61,957440.04,408516.09,106825.66,1520464.82,1460394.98,10162.56,49907.28,2017
"LosAngeles",2017-04-02,"conventional",0.98,3100355.01,975079.42,428361.34,95594.45,1601319.8,1542667.95,11742.19,46909.66,2017
"LosAngeles",2017-03-26,"conventional",1.12,2583323.58,861802.43,418362.3,83244.93,1219913.92,1168719.39,1177.9,50016.63,2017
"LosAngeles",2017-03-19,"conventional",1.11,2737872.14,965781.76,422615.12,89296.88,1260178.38,1209897.81,2474.78,47805.79,2017
"LosAngeles",2017-03-12,"conventional",1.12,2633574.94,974290.82,439065.83,94533.02,1125685.27,1067166.21,4495.49,54023.57,2017
"LosAngeles",2017-03-05,"conventional",0.99,2768930.88,897311.08,518369.51,83307.14,1269943.15,1214991.2,6376.28,48575.67,2017
"LosAngeles",2017-02-26,"conventional",0.82,2935077.5,980146.15,477454.27,70872.57,1406604.51,1341305.37,33291.9,32007.24,2017
"LosAngeles",2017-02-19,"conventional",0.79,3033918.41,1029674.7,493496.38,68553.91,1442193.42,1277346.26,130416.16,34431,2017
"LosAngeles",2017-02-12,"conventional",0.64,3625630.64,1181120.66,592688.22,61331.51,1790490.25,1664506.69,81240.11,44743.45,2017
"LosAngeles",2017-02-05,"conventional",0.53,5470227.08,1741607.02,937331.61,89678.63,2701609.82,2656630.42,3465.7,41513.7,2017
"LosAngeles",2017-01-29,"conventional",0.6,4230448.98,1439453.61,741369.62,67607.57,1982018.18,1923042.64,29993.97,28981.57,2017
"LosAngeles",2017-01-22,"conventional",0.62,4215552.57,1715034.11,663032.28,61799.24,1775686.94,1710186.48,39625.95,25874.51,2017
"LosAngeles",2017-01-15,"conventional",0.76,3363407.98,1075572.75,703853.31,61161.98,1522819.94,1442445.76,59205.75,21168.43,2017
"LosAngeles",2017-01-08,"conventional",0.89,3120961.67,969758.4,692908.87,72814.14,1385480.26,1288525.3,72837.94,24117.02,2017
"LosAngeles",2017-01-01,"conventional",0.84,3551337.17,1223299.39,829896.69,56808.74,1441332.35,1332601.11,88931.96,19799.28,2017
"Sacramento",2017-12-31,"conventional",1.03,578374.5,130774.36,396250.81,922.03,50427.3,46215.9,521.92,3689.48,2017
"Sacramento",2017-12-24,"conventional",1.14,469533.33,128124.6,287781.13,989.68,52637.92,46568.56,579.63,5489.73,2017
"Sacramento",2017-12-17,"conventional",1.2,404548.13,122866.5,225425.46,795.93,55460.24,49298.88,868.99,5292.37,2017
"Sacramento",2017-12-10,"conventional",1.07,474539.47,157173.69,266189.47,910.41,50265.9,45079.72,526.67,4659.51,2017
"Sacramento",2017-12-03,"conventional",1.17,427791,132009,238373,779,56630,52589,502,3539,2017
"Sacramento",2017-11-26,"conventional",1.45,304942,98689,153842,1205,51206,44903,467,5836,2017
"Sacramento",2017-11-19,"conventional",1.45,331472,107079,174514,696,49184,43875,822,4486,2017
"Sacramento",2017-11-12,"conventional",1.23,442150,120349,268009,984,52808,48720,546,3542,2017
"Sacramento",2017-11-05,"conventional",1.36,407622.18,129130.3,234394.74,1020.06,43077.08,38736.42,429.99,3910.67,2017
"Sacramento",2017-10-29,"conventional",1.45,374807.93,120962.4,209801.43,798.13,43245.97,42643.71,515.55,86.71,2017
"Sacramento",2017-10-22,"conventional",1.58,337225.47,93869.48,204224.61,851.79,38279.59,37630.79,468.16,180.64,2017
"Sacramento",2017-10-15,"conventional",1.68,342218.56,89884.18,208158.38,800.92,43375.08,42344.65,833.74,196.69,2017
"Sacramento",2017-10-08,"conventional",1.66,348907.43,94059.88,214294.88,934.78,39617.89,37953.34,1407.04,257.51,2017
"Sacramento",2017-10-01,"conventional",1.74,318071.39,81753.69,191731,927.15,43659.55,41898.82,1572.23,188.5,2017
"Sacramento",2017-09-24,"conventional",1.7,314818.19,89050.27,187831.17,962.78,36973.97,34708.41,2069.24,196.32,2017
"Sacramento",2017-09-17,"conventional",1.61,354589.37,124583.84,189307.81,912.4,39785.32,39044.8,587.02,153.5,2017
"Sacramento",2017-09-10,"conventional",1.63,361079.39,121828.74,195817,1392.93,42040.72,41469.44,98.13,473.15,2017
"Sacramento",2017-09-03,"conventional",1.79,358168.59,122718.22,194468.27,1544.42,39437.68,39031.61,91.47,314.6,2017
"Sacramento",2017-08-27,"conventional",1.87,341841.01,120934.07,178392.05,1937.73,40577.16,39281.66,109.39,1186.11,2017
"Sacramento",2017-08-20,"conventional",1.82,331372.05,117500.89,164389.32,4321.75,45160.09,41838.76,1275.43,2045.9,2017
"Sacramento",2017-08-13,"conventional",1.44,455886.37,142234.49,263667.14,3221.43,46763.31,43675.73,1227.58,1860,2017
"Sacramento",2017-08-06,"conventional",1.46,471016.34,150669.55,267998.44,1923.28,50425.07,47817.62,1200.78,1406.67,2017
"Sacramento",2017-07-30,"conventional",1.41,503413.12,149729.73,306327.51,2243.53,45112.35,42049.24,1129.77,1933.34,2017
"Sacramento",2017-07-23,"conventional",1.46,444230.79,148014.47,247469.68,2242.49,46504.15,43739.04,1268.44,1496.67,2017
"Sacramento",2017-07-16,"conventional",1.58,461109.34,159107.69,257399.67,4592.03,40009.95,37654.57,1102.05,1253.33,2017
"Sacramento",2017-07-09,"conventional",1.44,505422.37,174813.37,267561.36,13473.26,49574.38,46835.01,669.37,2070,2017
"Sacramento",2017-07-02,"conventional",1.55,509256,157249.59,285875.16,12975.27,53155.98,50509.46,676.52,1970,2017
"Sacramento",2017-06-25,"conventional",1.5,492249.41,166509.01,261622.93,9937.63,54179.84,52113.51,561.33,1505,2017
"Sacramento",2017-06-18,"conventional",1.59,448930.73,164647.72,215644.64,10699.93,57938.44,53795.49,757.39,3385.56,2017
"Sacramento",2017-06-11,"conventional",1.55,440572.26,164987.61,210729.68,9745.09,55109.88,50595.08,601.47,3913.33,2017
"Sacramento",2017-06-04,"conventional",1.61,428553.32,160860.42,210208.11,2618.83,54865.96,51366.15,316.75,3183.06,2017
"Sacramento",2017-05-28,"conventional",1.55,481635.83,161377.98,265045.66,1129.2,54082.99,51629.16,373.83,2080,2017
"Sacramento",2017-05-21,"conventional",1.64,403959.96,140005.65,211234.12,1385.95,51334.24,49064.02,475.5,1794.72,2017
"Sacramento",2017-05-14,"conventional",1.56,410450.05,152535.19,199991.54,1396.48,56526.84,54722.49,509.35,1295,2017
"Sacramento",2017-05-07,"conventional",1.4,560446.85,157076.63,348134.91,1707.32,53527.99,49645.28,567.71,3315,2017
"Sacramento",2017-04-30,"conventional",1.62,391714.3,143615.47,197927.08,874.02,49297.73,46808.23,210.89,2278.61,2017
"Sacramento",2017-04-23,"conventional",1.6,370499.27,140311.55,183045.02,1050.45,46092.25,44010.19,117.06,1965,2017
"Sacramento",2017-04-16,"conventional",1.58,370816.51,137216.82,183753.76,1072.94,48772.99,47374.68,158.31,1240,2017
"Sacramento",2017-04-09,"conventional",1.36,431593.41,131487.05,248393.09,1003.61,50709.66,46825.36,5.97,3878.33,2017
"Sacramento",2017-04-02,"conventional",1.58,385734.97,141455.85,192900.99,1102.78,50275.35,48822.5,47.72,1405.13,2017
"Sacramento",2017-03-26,"conventional",1.57,375225.76,136446.55,190537.19,1187.45,47054.57,44746.86,95.41,2212.3,2017
"Sacramento",2017-03-19,"conventional",1.59,372216.08,126853.44,190505.63,1309.84,53547.17,51316.97,38.6,2191.6,2017
"Sacramento",2017-03-12,"conventional",1.61,354782.58,113887.8,189365.17,1980.8,49548.81,47380.73,80.43,2087.65,2017
"Sacramento",2017-03-05,"conventional",1.32,431348.55,162323,212458.59,5241.72,51325.24,50741.89,393.58,189.77,2017
"Sacramento",2017-02-26,"conventional",1.08,499261.3,163501.3,282428.66,6156.19,47175.15,45582.62,242.71,1349.82,2017
"Sacramento",2017-02-19,"conventional",1.2,431830.4,126780.19,247569.1,8981.28,48499.83,45747.06,8.93,2743.84,2017
"Sacramento",2017-02-12,"conventional",1.08,423595.21,173371.46,188127.57,9247.17,52849.01,51822.69,186.04,840.28,2017
"Sacramento",2017-02-05,"conventional",0.98,808808.87,321474.22,418158.93,11962.44,57213.28,56599.1,43.35,570.83,2017
"Sacramento",2017-01-29,"conventional",1.08,513293.45,203929.81,247415.04,7505.24,54443.36,52021.69,35.56,2386.11,2017
"Sacramento",2017-01-22,"conventional",0.98,532733.04,166864.88,321763.18,2248.57,41856.41,41368.62,487.79,0,2017
"Sacramento",2017-01-15,"conventional",1.2,469431.68,147645.88,275717.97,670.73,45397.1,42762.25,2404.85,230,2017
"Sacramento",2017-01-08,"conventional",1.15,506805.15,156654.26,276138.98,642.55,73369.36,66987.7,4336.66,2045,2017
"Sacramento",2017-01-01,"conventional",0.98,526765.64,144876.31,339664.16,660.97,41564.2,37920.98,2018.22,1625,2017
"SanDiego",2017-12-31,"conventional",0.98,619699.65,199514.36,268431.96,15509.5,136243.83,129566.1,4704.4,1973.33,2017
"SanDiego",2017-12-24,"conventional",1.17,397332.09,147688.05,120566.8,15186.18,113891.06,106944.5,4227.67,2718.89,2017
"SanDiego",2017-12-17,"conventional",0.73,719091.14,147099.59,439224.74,17641.76,115125.05,108179.86,4196.3,2748.89,2017
"SanDiego",2017-12-10,"conventional",1.13,442147.66,156011.73,148747.09,11293.42,126095.42,114750.28,8734.03,2611.11,2017
"SanDiego",2017-12-03,"conventional",1.08,479566,186079,147995,13899,131592,124045,4828,2719,2017
"SanDiego",2017-11-26,"conventional",1.24,384465,146577,114715,17443,105730,93366,9153,3211,2017
"SanDiego",2017-11-19,"conventional",1.25,409476,146119,102909,14767,145681,133210,9919,2552,2017
"SanDiego",2017-11-12,"conventional",1.16,433591,168076,140122,16004,109389,100528,5510,3351,2017
"SanDiego",2017-11-05,"conventional",1.04,493425.51,162044.55,219943.83,17093.91,94343.22,88039.76,3916.8,2386.66,2017
"SanDiego",2017-10-29,"conventional",1,593934.52,169061.21,309160.39,19020.23,96692.69,91706.27,4481.98,504.44,2017
"SanDiego",2017-10-22,"conventional",1.57,343882.42,130818.62,123575.63,17091.4,72396.77,68339.07,4057.7,0,2017
"SanDiego",2017-10-15,"conventional",1.67,322915.64,101926.07,136483.97,20792.45,63713.15,59356.15,4357,0,2017
"SanDiego",2017-10-08,"conventional",1.83,314828.77,114286.86,122377.33,21165.55,56999.03,52846.67,4152.36,0,2017
"SanDiego",2017-10-01,"conventional",1.78,321740.77,118114.48,122964.46,17450.03,63211.8,59173.54,4038.26,0,2017
"SanDiego",2017-09-24,"conventional",1.74,330959.91,123024.51,119911.94,17120.26,70903.2,67782.03,3117.48,3.69,2017
"SanDiego",2017-09-17,"conventional",1.71,341162.84,132005.47,118470.83,18093.98,72592.56,68684.19,3908.37,0,2017
"SanDiego",2017-09-10,"conventional",1.71,351223.38,132530.53,124344.76,17826.68,76521.41,71727.39,4603.67,190.35,2017
"SanDiego",2017-09-03,"conventional",1.52,402400.31,146612.09,158752.15,22496.54,74539.53,68847.07,5456.55,235.91,2017
"SanDiego",2017-08-27,"conventional",1.79,356447.96,143124.9,120383.98,19739.14,73199.94,67689.01,4535.81,975.12,2017
"SanDiego",2017-08-20,"conventional",1.65,379035.92,150962.01,110759.28,20546.29,96768.34,88428.12,6993.62,1346.6,2017
"SanDiego",2017-08-13,"conventional",1.24,499110.51,188851.61,165179.35,23999.56,121079.99,113037.67,7028.31,1014.01,2017
"SanDiego",2017-08-06,"conventional",1.34,476535.85,191792.73,140575.29,21769.92,122397.91,113356.35,6642.56,2399,2017
"SanDiego",2017-07-30,"conventional",1.48,444013.66,174486.03,137655.83,21223.58,110648.22,101946.55,6750.08,1951.59,2017
"SanDiego",2017-07-23,"conventional",1.46,455369.95,190512.25,135877.1,19475.81,109504.79,101991.15,4401.18,3112.46,2017
"SanDiego",2017-07-16,"conventional",1.48,449543.62,181912.69,134913.99,22438.5,110278.44,102399.17,4884.6,2994.67,2017
"SanDiego",2017-07-09,"conventional",1.21,575413.33,216297.72,151179.81,16976.57,190959.23,187255.57,150.33,3553.33,2017
"SanDiego",2017-07-02,"conventional",1.23,584480.72,200562.02,165727.23,23222.54,194968.93,191413.75,47.57,3507.61,2017
"SanDiego",2017-06-25,"conventional",1.05,586241.71,212203.54,131972.03,19457.18,222608.96,220632.65,197.32,1778.99,2017
"SanDiego",2017-06-18,"conventional",1.1,591731.93,214632.83,163049.23,19625.98,194423.89,189387,386.74,4650.15,2017
"SanDiego",2017-06-11,"conventional",1.17,522813.2,177782.46,134393.24,19857.93,190779.57,187655.1,160.56,2963.91,2017
"SanDiego",2017-06-04,"conventional",1.13,559985.06,184953.76,132976.72,20220.15,221834.43,219392.34,163.34,2278.75,2017
"SanDiego",2017-05-28,"conventional",1.27,532494.25,183306.26,147790.18,22850.74,178547.07,172875.87,21.92,5649.28,2017
"SanDiego",2017-05-21,"conventional",1.27,481522.42,164861.65,134099.68,20302.32,162258.77,158571.01,65.33,3622.43,2017
"SanDiego",2017-05-14,"conventional",1.08,556946.85,196722.52,132664.9,18988.93,208570.5,206313.02,90.47,2167.01,2017
"SanDiego",2017-05-07,"conventional",1.05,613046.52,221144.52,148033.96,20790.62,223077.42,221019.65,202.29,1855.48,2017
"SanDiego",2017-04-30,"conventional",1.18,498381.64,166863.56,136882.96,26022.53,168612.59,166655.47,128.23,1828.89,2017
"SanDiego",2017-04-23,"conventional",1.18,500367.63,156330.7,132449.49,25784.78,185802.66,184124.34,1068.32,610,2017
"SanDiego",2017-04-16,"conventional",1.29,465624.88,148202.16,137653.99,22572.45,157196.28,156168.83,122.45,905,2017
"SanDiego",2017-04-09,"conventional",1.22,461063.08,145442.79,128010.28,23321.76,164288.25,160950.36,2652.89,685,2017
"SanDiego",2017-04-02,"conventional",1.22,455329.05,144114.57,131344.17,20997.79,158872.52,154152.27,4013.58,706.67,2017
"SanDiego",2017-03-26,"conventional",1.28,430467.52,133247.68,128683.21,20148.75,148387.88,147197.26,285.62,905,2017
"SanDiego",2017-03-19,"conventional",1.25,460355.92,150847.61,132525.61,19948.07,157034.63,154726.89,1291.35,1016.39,2017
"SanDiego",2017-03-12,"conventional",1.24,445311.34,157513.94,139859.05,22386,125552.35,122585.47,1039.66,1927.22,2017
"SanDiego",2017-03-05,"conventional",1.04,517701.26,163424.69,176304.67,19186.14,158785.76,157805.49,549.71,430.56,2017
"SanDiego",2017-02-26,"conventional",0.88,572076.4,203828.88,150939.43,16296.69,201011.4,196998.31,3449.2,563.89,2017
"SanDiego",2017-02-19,"conventional",0.97,497333.98,164517.95,156159.47,17240.95,159415.61,154010.94,5009.67,395,2017
"SanDiego",2017-02-12,"conventional",0.7,645130.97,203848.19,199351.67,13290,228641.11,220708.3,7652.81,280,2017
"SanDiego",2017-02-05,"conventional",0.63,892740.87,260418.91,290223.93,20313.95,321784.08,318872.23,2886.85,25,2017
"SanDiego",2017-01-29,"conventional",0.65,776310.02,282233.2,253233.56,14380.96,226462.3,209999.44,13407.3,3055.56,2017
"SanDiego",2017-01-22,"conventional",0.74,695873.15,313593.77,174728.8,15139.2,192411.38,179361.27,13050.11,0,2017
"SanDiego",2017-01-15,"conventional",0.87,580190.82,156924.39,216675.95,14469.29,192121.19,168153.59,23244.82,722.78,2017
"SanDiego",2017-01-08,"conventional",0.96,582835.25,146165.17,222743.67,15301.4,198625.01,161975.42,36309.59,340,2017
"SanDiego",2017-01-01,"conventional",0.93,560310.35,149666.2,206181.12,15014.45,189448.58,150517.04,37802.65,1128.89,2017
"SanFrancisco",2017-12-31,"conventional",0.92,1174818.67,174144.97,860294.61,1733.53,138645.56,136909.07,32.99,1703.5,2017
"SanFrancisco",2017-12-24,"conventional",1.15,860922.52,178487.8,560097.71,2244.23,120092.78,117345.4,31.33,2716.05,2017
"SanFrancisco",2017-12-17,"conventional",1.4,674625.07,189827.12,374644.39,2099.61,108053.95,105441.28,50.58,2562.09,2017
"SanFrancisco",2017-12-10,"conventional",1.05,992871.42,302200.79,593521.66,2372.46,94776.51,91822.55,55.17,2898.79,2017
"SanFrancisco",2017-12-03,"conventional",1.28,798853,310481,387168,1966,99238,97333,108,1797,2017
"SanFrancisco",2017-11-26,"conventional",1.52,630939,166448,359471,2154,102865,100099,60,2706,2017
"SanFrancisco",2017-11-19,"conventional",1.48,657693,195380,366968,1909,93436,91293,128,2015,2017
"SanFrancisco",2017-11-12,"conventional",1.27,875104,289970,496390,2439,86306,84463,73,1770,2017
"SanFrancisco",2017-11-05,"conventional",1.41,787625.8,261561.33,435912.81,3140,87011.66,84961.32,94.01,1956.33,2017
"SanFrancisco",2017-10-29,"conventional",1.56,716567.05,197107.52,428002.14,4543.85,86913.54,85850.59,44,1018.95,2017
"SanFrancisco",2017-10-22,"conventional",1.57,768374.15,138067.37,551292.65,2933.7,76080.43,75647.31,103.92,329.2,2017
"SanFrancisco",2017-10-15,"conventional",1.76,671239.19,120680.92,461963.1,3144.56,85450.61,84850.23,231.37,369.01,2017
"SanFrancisco",2017-10-08,"conventional",1.65,780710.38,118596.49,587792.61,2921.61,71399.67,70491.41,419.54,488.72,2017
"SanFrancisco",2017-10-01,"conventional",1.79,660452.07,106075.6,477519.16,3125.78,73731.53,72812.1,451.17,468.26,2017
"SanFrancisco",2017-09-24,"conventional",1.76,653751.09,118405.01,461050.64,2948.47,71346.97,70570.56,463.21,313.2,2017
"SanFrancisco",2017-09-17,"conventional",1.81,648318.59,129172.57,428254.49,3490.1,87401.43,86891.91,163.49,346.03,2017
"SanFrancisco",2017-09-10,"conventional",1.71,688636.33,157322.98,434164.41,4117.75,93031.19,92218.55,190.74,621.9,2017
"SanFrancisco",2017-09-03,"conventional",1.78,667860.21,151679.5,421880.84,4061.05,90238.82,88850.91,76.81,1311.1,2017
"SanFrancisco",2017-08-27,"conventional",2.09,600153.2,151421.16,360906.48,5531.37,82294.19,80015.08,147.83,2131.28,2017
"SanFrancisco",2017-08-20,"conventional",2.07,561541.93,147449.96,304989.35,10147.53,98955.09,94445.66,932.19,3577.24,2017
"SanFrancisco",2017-08-13,"conventional",1.29,821395.74,164086.95,569847.08,9914.9,77546.81,72666.82,1062.21,3817.78,2017
"SanFrancisco",2017-08-06,"conventional",1.62,723557.56,156780.78,472631.33,4524.91,89620.54,85993.75,753.46,2873.33,2017
"SanFrancisco",2017-07-30,"conventional",1.3,897443.52,162330.88,657673.84,5039.65,72399.15,67138.82,930.33,4330,2017
"SanFrancisco",2017-07-23,"conventional",1.66,675183.5,166906.47,421727.32,5650.14,80899.57,78075.75,1063.82,1760,2017
"SanFrancisco",2017-07-16,"conventional",1.74,732328.94,182480.94,472009.71,8044.28,69794.01,67144.66,896.01,1753.34,2017
"SanFrancisco",2017-07-09,"conventional",1.69,715078.15,194695.25,421757.61,25793.3,72831.99,68952.89,1248.27,2630.83,2017
"SanFrancisco",2017-07-02,"conventional",1.7,700809.09,172013.34,420653.86,19625.31,88516.58,82113.65,1385.15,5017.78,2017
"SanFrancisco",2017-06-25,"conventional",1.53,874937.71,196221.86,568576.84,18879.86,91259.15,86302.01,1532.97,3424.17,2017
"SanFrancisco",2017-06-18,"conventional",1.77,660386.27,202024.11,336284.13,16709.19,105368.84,100785.35,1133.49,3450,2017
"SanFrancisco",2017-06-11,"conventional",1.8,608604.75,181965.02,318250.06,14342.68,94046.99,91219.19,1136.13,1691.67,2017
"SanFrancisco",2017-06-04,"conventional",1.83,650426.37,200052.18,350369.35,6248.07,93756.77,89727.13,1108.81,2920.83,2017
"SanFrancisco",2017-05-28,"conventional",1.78,664075.57,183361.47,386005.08,4497.4,90211.62,85402.49,805.24,4003.89,2017
